,TCGA-05-4244-01,TCGA-05-4249-01,TCGA-05-4250-01,TCGA-05-4382-01,TCGA-05-4384-01,TCGA-05-4389-01,TCGA-05-4390-01,TCGA-05-4395-01,TCGA-05-4396-01,TCGA-05-4397-01,TCGA-05-4398-01,TCGA-05-4405-01,TCGA-05-4410-01,TCGA-05-4415-01,TCGA-05-4417-01,TCGA-05-4418-01,TCGA-05-4424-01,TCGA-05-4425-01,TCGA-05-4426-01,TCGA-05-4427-01,TCGA-05-4430-01,TCGA-05-4432-01,TCGA-05-4433-01,TCGA-05-5425-01,TCGA-05-5428-01,TCGA-05-5715-01,TCGA-35-3615-01,TCGA-35-4122-01,TCGA-35-5375-01,TCGA-38-4625-01,TCGA-38-4628-01,TCGA-38-4629-01,TCGA-38-4631-01,TCGA-38-4632-01,TCGA-38-6178-01,TCGA-44-2655-01,TCGA-44-2656-01,TCGA-44-2657-01,TCGA-44-2659-01,TCGA-44-2666-01,TCGA-44-2668-01,TCGA-44-3396-01,TCGA-44-3917-01,TCGA-44-3918-01,TCGA-44-4112-01,TCGA-44-5644-01,TCGA-44-5645-01,TCGA-44-6144-01,TCGA-44-6145-01,TCGA-44-6147-01,TCGA-44-6774-01,TCGA-44-6775-01,TCGA-44-6776-01,TCGA-44-6777-01,TCGA-44-6778-01,TCGA-44-6779-01,TCGA-44-7660-01,TCGA-44-7661-01,TCGA-44-7662-01,TCGA-44-7667-01,TCGA-44-7669-01,TCGA-44-7670-01,TCGA-44-7671-01,TCGA-44-8117-01,TCGA-44-8119-01,TCGA-44-8120-01,TCGA-44-A479-01,TCGA-44-A47A-01,TCGA-44-A47F-01,TCGA-44-A47G-01,TCGA-44-A4SS-01,TCGA-44-A4SU-01,TCGA-49-4487-01,TCGA-49-4488-01,TCGA-49-4490-01,TCGA-49-4494-01,TCGA-49-4505-01,TCGA-49-4506-01,TCGA-49-4507-01,TCGA-49-6742-01,TCGA-49-6743-01,TCGA-49-6744-01,TCGA-49-6761-01,TCGA-49-6767-01,TCGA-49-AAR0-01,TCGA-49-AAR2-01,TCGA-49-AAR3-01,TCGA-49-AAR4-01,TCGA-49-AAR9-01,TCGA-49-AARE-01,TCGA-49-AARN-01,TCGA-49-AARO-01,TCGA-49-AARQ-01,TCGA-4B-A93V-01,TCGA-50-5049-01,TCGA-50-5051-01,TCGA-50-5066-01,TCGA-50-5068-01,TCGA-50-5072-01,TCGA-50-5930-01,TCGA-50-5931-01,TCGA-50-5933-01,TCGA-50-5936-01,TCGA-50-5939-01,TCGA-50-5941-01,TCGA-50-5946-01,TCGA-50-6590-01,TCGA-50-6591-01,TCGA-50-6592-01,TCGA-50-6593-01,TCGA-50-6594-01,TCGA-50-6595-01,TCGA-50-8459-01,TCGA-53-7624-01,TCGA-53-7626-01,TCGA-53-7813-01,TCGA-53-A4EZ-01,TCGA-55-1592-01,TCGA-55-1594-01,TCGA-55-1595-01,TCGA-55-1596-01,TCGA-55-6642-01,TCGA-55-6712-01,TCGA-55-6968-01,TCGA-55-6969-01,TCGA-55-6970-01,TCGA-55-6972-01,TCGA-55-6975-01,TCGA-55-6982-01,TCGA-55-6983-01,TCGA-55-6985-01,TCGA-55-6987-01,TCGA-55-7227-01,TCGA-55-7281-01,TCGA-55-7283-01,TCGA-55-7570-01,TCGA-55-7573-01,TCGA-55-7574-01,TCGA-55-7576-01,TCGA-55-7724-01,TCGA-55-7726-01,TCGA-55-7727-01,TCGA-55-7815-01,TCGA-55-7907-01,TCGA-55-7910-01,TCGA-55-7911-01,TCGA-55-7913-01,TCGA-55-7914-01,TCGA-55-7994-01,TCGA-55-7995-01,TCGA-55-8085-01,TCGA-55-8089-01,TCGA-55-8092-01,TCGA-55-8094-01,TCGA-55-8096-01,TCGA-55-8203-01,TCGA-55-8204-01,TCGA-55-8205-01,TCGA-55-8207-01,TCGA-55-8208-01,TCGA-55-8299-01,TCGA-55-8301-01,TCGA-55-8302-01,TCGA-55-8506-01,TCGA-55-8507-01,TCGA-55-8508-01,TCGA-55-8510-01,TCGA-55-8511-01,TCGA-55-8514-01,TCGA-55-8616-01,TCGA-55-8620-01,TCGA-55-A48Y-01,TCGA-55-A48Z-01,TCGA-55-A490-01,TCGA-55-A491-01,TCGA-55-A492-01,TCGA-55-A494-01,TCGA-55-A4DF-01,TCGA-55-A4DG-01,TCGA-55-A57B-01,TCGA-62-8398-01,TCGA-62-8402-01,TCGA-62-A46O-01,TCGA-62-A46P-01,TCGA-62-A46R-01,TCGA-62-A46S-01,TCGA-62-A470-01,TCGA-62-A472-01,TCGA-64-1676-01,TCGA-64-1679-01,TCGA-64-1681-01,TCGA-64-5774-01,TCGA-64-5775-01,TCGA-64-5778-01,TCGA-64-5781-01,TCGA-64-5815-01,TCGA-67-3770-01,TCGA-67-3771-01,TCGA-67-3773-01,TCGA-67-3774-01,TCGA-69-7760-01,TCGA-69-7973-01,TCGA-69-7974-01,TCGA-69-7978-01,TCGA-69-7979-01,TCGA-69-7980-01,TCGA-69-8253-01,TCGA-69-8255-01,TCGA-71-8520-01,TCGA-73-4658-01,TCGA-73-4659-01,TCGA-73-4662-01,TCGA-73-4666-01,TCGA-73-4668-01,TCGA-73-4670-01,TCGA-73-4676-01,TCGA-73-7498-01,TCGA-73-A9RS-01,TCGA-75-5122-01,TCGA-75-5126-01,TCGA-75-5146-01,TCGA-75-6206-01,TCGA-75-6207-01,TCGA-75-6211-01,TCGA-75-6214-01,TCGA-75-7031-01,TCGA-78-7145-01,TCGA-78-7146-01,TCGA-78-7147-01,TCGA-78-7148-01,TCGA-78-7153-01,TCGA-78-7154-01,TCGA-78-7155-01,TCGA-78-7156-01,TCGA-78-7158-01,TCGA-78-7159-01,TCGA-78-7161-01,TCGA-78-7166-01,TCGA-78-7167-01,TCGA-78-7220-01,TCGA-78-7535-01,TCGA-78-7536-01,TCGA-78-7537-01,TCGA-78-7539-01,TCGA-78-7542-01,TCGA-78-8640-01,TCGA-78-8655-01,TCGA-78-8660-01,TCGA-78-8662-01,TCGA-80-5607-01,TCGA-80-5608-01,TCGA-80-5611-01,TCGA-86-6851-01,TCGA-86-7711-01,TCGA-86-7713-01,TCGA-86-8054-01,TCGA-86-8056-01,TCGA-86-8073-01,TCGA-86-8074-01,TCGA-86-8278-01,TCGA-86-8279-01,TCGA-86-8280-01,TCGA-86-8358-01,TCGA-86-8585-01,TCGA-86-8669-01,TCGA-86-8672-01,TCGA-86-8673-01,TCGA-86-8674-01,TCGA-86-A4JF-01,TCGA-91-6828-01,TCGA-91-6829-01,TCGA-91-6830-01,TCGA-91-6831-01,TCGA-91-6836-01,TCGA-91-6847-01,TCGA-91-6848-01,TCGA-91-A4BC-01,TCGA-93-8067-01,TCGA-93-A4JN-01,TCGA-93-A4JQ-01,TCGA-95-7039-01,TCGA-95-7043-01,TCGA-95-7562-01,TCGA-95-7567-01,TCGA-95-7944-01,TCGA-95-7947-01,TCGA-95-A4VK-01,TCGA-95-A4VN-01,TCGA-95-A4VP-01,TCGA-97-7546-01,TCGA-97-7547-01,TCGA-97-7553-01,TCGA-97-7554-01,TCGA-97-7937-01,TCGA-97-7938-01,TCGA-97-7941-01,TCGA-97-8172-01,TCGA-97-8176-01,TCGA-97-8179-01,TCGA-97-A4M0-01,TCGA-97-A4M1-01,TCGA-97-A4M3-01,TCGA-97-A4M6-01,TCGA-97-A4M7-01,TCGA-99-7458-01,TCGA-99-8025-01,TCGA-99-8028-01,TCGA-99-8032-01,TCGA-99-8033-01,TCGA-J2-8194-01,TCGA-J2-A4AD-01,TCGA-L4-A4E5-01,TCGA-L9-A443-01,TCGA-L9-A444-01,TCGA-L9-A5IP-01,TCGA-L9-A7SV-01,TCGA-L9-A8F4-01,TCGA-MN-A4N1-01,TCGA-MN-A4N4-01,TCGA-MN-A4N5-01,TCGA-MP-A4SV-01,TCGA-MP-A4SY-01,TCGA-MP-A4T4-01,TCGA-MP-A4TA-01,TCGA-MP-A4TC-01,TCGA-MP-A4TE-01,TCGA-MP-A4TF-01,TCGA-MP-A4TI-01,TCGA-MP-A4TJ-01,TCGA-MP-A4TK-01,TCGA-NJ-A4YF-01,TCGA-NJ-A4YI-01,TCGA-NJ-A4YP-01,TCGA-NJ-A4YQ-01,TCGA-NJ-A55A-01,TCGA-NJ-A55R-01
TCGA-05-4244-01,1.0,0.938775510204,1.0,0.0,0.0208333333333,0.0535714285714,1.0,0.620689655172,0.0,0.0,0.0,0.0,0.0,0.978723404255,1.0,0.714285714286,0.0,0.0,0.0,0.796296296296,0.0,0.0,0.961538461538,0.0833333333333,0.0,0.0,0.541666666667,0.0,0.0222222222222,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.030303030303,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.387755102041,0.0,0.0833333333333,0.0,0.0,0.924528301887,0.878787878788,0.0,0.0,0.0,0.928571428571,0.0,0.0,0.0434782608696,0.0188679245283,0.75,0.0185185185185,0.0,0.107142857143,0.0,0.775862068966,0.916666666667,0.132075471698,0.0338983050847,0.0588235294118,1.0,0.410256410256,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0444444444444,0.88,0.576923076923,0.392857142857,0.0869565217391,0.0566037735849,0.030303030303,0.04,0.0,0.0909090909091,0.150943396226,0.0,0.0,0.0,0.0,0.0,0.890909090909,0.595744680851,0.581818181818,0.0,0.446428571429,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.333333333333,0.0196078431373,0.962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.982456140351,0.0,0.0,0.0,0.978723404255,0.1,0.96875,0.0,0.0,0.0,0.388888888889,0.0588235294118,0.3,0.0,1.0,0.0,0.102564102564,0.0,0.96,0.711538461538,0.0,0.0,0.21568627451,0.757575757576,0.0,0.857142857143,0.0,0.843137254902,0.913793103448,0.90625,1.0,0.264150943396,0.744680851064,0.0,0.0,0.0,0.0,0.0701754385965,0.807692307692,0.0,1.0,0.0,0.0,0.94,0.0,0.931034482759,0.0,0.944444444444,0.0,0.0491803278689,0.982142857143,0.0,0.0,0.648148148148,0.811320754717,0.0,0.04,0.0,0.962962962963,0.0,0.346153846154,1.0,0.0,0.0,0.0,0.88679245283,0.0,0.0,0.313725490196,0.612244897959,0.938775510204,0.225806451613,0.0,0.0,0.0,0.0434782608696,1.0,0.909090909091,0.8,0.0384615384615,1.0,0.0,0.0,0.724137931034,0.972222222222,0.0,0.957446808511,0.826923076923,0.86,0.0,0.936170212766,0.55,0.590909090909,0.0,0.06,0.6,1.0,0.0,0.0,0.929824561404,0.0,0.547169811321,0.283333333333,0.0588235294118,0.962264150943,0.0172413793103,0.466666666667,0.0,0.0,0.0,0.0208333333333,0.901960784314,0.0,0.0,0.943396226415,0.04,0.0,0.0,0.267857142857,0.0819672131148,0.655172413793,0.826086956522,0.648148148148,0.535714285714,0.0689655172414,0.0,0.0,0.0344827586207,0.964912280702,0.0,0.0,1.0,0.0,0.0,0.0196078431373,0.980769230769,0.0,0.0,0.0,0.787878787879,0.980769230769,0.829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0,0.423076923077,0.527272727273,0.808510638298,0.0,0.0,0.0,0.857142857143,0.0,0.0,0.0,0.976744186047,0.0,0.063829787234,0.277777777778,0.0,0.481481481481,0.888888888889,0.0,0.0,1.0,0.928571428571,0.977272727273,0.117647058824,0.0217391304348,0.0,0.857142857143,0.0,0.853658536585,1.0,0.0425531914894,0.982142857143,0.66,0.755555555556,0.0,0.339622641509,0.0,0.0408163265306,0.0,0.849056603774,0.884615384615,0.962962962963,0.482142857143,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0181818181818,0.0172413793103,0.0,0.830188679245,0.0,0.894736842105,0.703703703704,0.0,0.0,0.441176470588,0.810810810811,0.914893617021,0.966666666667,0.897959183673,0.0188679245283,0.823529411765,0.978260869565,0.0588235294118,0.0322580645161,0.791666666667
TCGA-05-4249-01,0.938775510204,1.0,1.0,0.0892857142857,0.037037037037,0.016393442623,0.859649122807,0.466666666667,0.145833333333,0.0892857142857,0.122807017544,0.120689655172,0.148148148148,0.849056603774,0.851851851852,0.641509433962,0.107142857143,0.0384615384615,0.0357142857143,0.806451612903,0.137931034483,0.16393442623,0.961538461538,0.1,0.08,0.0652173913043,0.396226415094,0.0212765957447,0.04,0.142857142857,0.027027027027,0.093023255814,0.0166666666667,0.142857142857,0.0416666666667,0.0526315789474,0.0588235294118,0.127272727273,0.0877192982456,0.0540540540541,0.0526315789474,0.0625,0.384615384615,0.0877192982456,0.1,0.0344827586207,0.0612244897959,0.851851851852,0.846153846154,0.130434782609,0.125,0.0454545454545,0.761904761905,0.120689655172,0.0740740740741,0.0196078431373,0.0357142857143,0.786885245902,0.15,0.0384615384615,0.09375,0.0677966101695,0.7,0.944444444444,0.166666666667,0.0327868852459,0.08,0.954545454545,0.425,0.0425531914894,0.0,0.0,0.1,0.0,0.03125,0.127659574468,0.931034482759,0.603448275862,0.3125,0.0612244897959,0.0344827586207,0.166666666667,0.137931034483,0.0333333333333,0.0625,0.120689655172,0.0,0.121212121212,0.0322580645161,0.0338983050847,0.0350877192982,0.915254237288,0.649122807018,0.555555555556,0.14,0.446428571429,0.125,0.037037037037,0.0508474576271,0.125,0.1875,0.16,0.358974358974,0.0192307692308,0.966101694915,0.117647058824,0.131147540984,0.0769230769231,0.0689655172414,0.133333333333,0.145161290323,0.046511627907,0.967741935484,0.0,0.116279069767,0.827586206897,0.0,0.138461538462,0.177777777778,0.93023255814,0.0625,0.939393939394,0.0,0.0961538461538,0.12962962963,0.4,0.0789473684211,0.4,0.0555555555556,1.0,0.105263157895,0.0869565217391,0.0851063829787,0.942307692308,0.709090909091,0.0,0.0384615384615,0.12962962963,0.771428571429,0.0625,0.886363636364,0.156862745098,0.77358490566,0.912280701754,0.931034482759,1.0,0.285714285714,0.722222222222,0.0909090909091,0.0196078431373,0.0222222222222,0.0526315789474,0.0952380952381,0.754385964912,0.0816326530612,0.892857142857,0.0322580645161,0.111111111111,1.0,0.191489361702,0.8125,0.0833333333333,0.915254237288,0.142857142857,0.0923076923077,0.85,0.111111111111,0.1,0.736842105263,0.83606557377,0.0,0.0714285714286,0.0416666666667,0.931034482759,0.0232558139535,0.207547169811,0.965517241379,0.0327868852459,0.1,0.0322580645161,0.767857142857,0.0689655172414,0.015873015873,0.327272727273,0.705882352941,0.877551020408,0.178571428571,0.0357142857143,0.155172413793,0.0526315789474,0.1,0.961538461538,0.894736842105,0.883333333333,0.0338983050847,0.972972972973,0.145454545455,0.0363636363636,0.703703703704,0.911764705882,0.115384615385,0.909090909091,0.903225806452,0.854545454545,0.109090909091,0.961538461538,0.571428571429,0.5,0.1,0.115384615385,0.440677966102,0.962962962963,0.016393442623,0.172413793103,0.779661016949,0.0,0.410714285714,0.253968253968,0.0816326530612,0.913793103448,0.0322580645161,0.454545454545,0.0,0.0,0.0727272727273,0.14,0.9,0.0217391304348,0.107142857143,0.796610169492,0.0,0.0178571428571,0.03125,0.196721311475,0.0793650793651,0.609375,0.714285714286,0.568965517241,0.535714285714,0.05,0.0,0.137254901961,0.115384615385,0.931034482759,0.134615384615,0.08,1.0,0.0634920634921,0.147540983607,0.0545454545455,0.872727272727,0.0294117647059,0.18,0.0416666666667,0.677419354839,0.844444444444,0.78,0.122807017544,0.0357142857143,0.06,0.0892857142857,0.037037037037,0.0526315789474,0.0833333333333,0.1,0.0833333333333,0.120689655172,0.40350877193,0.633333333333,0.791666666667,0.0847457627119,0.125,0.0851063829787,0.857142857143,0.2,0.0727272727273,0.166666666667,0.934782608696,0.037037037037,0.173076923077,0.388888888889,0.0344827586207,0.491228070175,0.891304347826,0.142857142857,0.030303030303,0.939393939394,0.949152542373,0.846153846154,0.147058823529,0.156862745098,0.0666666666667,0.946428571429,0.113636363636,0.829787234043,0.967741935484,0.150943396226,0.870967741935,0.5,0.729166666667,0.1,0.259259259259,0.0,0.0576923076923,0.0877192982456,0.888888888889,0.894736842105,0.85,0.518518518519,0.393939393939,0.0983606557377,0.06,0.928571428571,0.0545454545455,0.0434782608696,0.0892857142857,0.116666666667,0.129032258065,0.1,0.792452830189,0.093023255814,0.83606557377,0.759259259259,0.135593220339,0.0666666666667,0.4,0.837837837838,0.851851851852,0.84375,0.895833333333,0.0819672131148,0.795918367347,0.893617021277,0.0377358490566,0.111111111111,0.672413793103
TCGA-05-4250-01,1.0,1.0,1.0,0.0,0.0,0.0263157894737,1.0,0.529411764706,0.0,0.0,0.0,0.0,0.0,0.941176470588,1.0,0.818181818182,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.9375,0.0714285714286,0.0,0.0,0.484848484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.03125,0.0,0.0,0.939393939394,1.0,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.0689655172414,0.0,0.837837837838,0.0,0.0,0.0810810810811,0.0,0.820512820513,0.954545454545,0.0967741935484,0.0,0.0,1.0,0.333333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,1.0,0.69696969697,0.3125,0.04,0.0285714285714,0.0,0.0,0.0,0.103448275862,0.09375,0.0,0.0,0.0,0.0,0.0,0.935483870968,0.657142857143,0.588235294118,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0588235294118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.941176470588,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.0,0.0,0.363636363636,0.0,0.30303030303,0.0,1.0,0.0,0.0769230769231,0.0,1.0,0.8,0.0,0.0,0.206896551724,0.75,0.0,0.9375,0.0,0.933333333333,0.972972972973,0.888888888889,1.0,0.205882352941,0.862068965517,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,1.0,0.0,0.0,1.0,0.0,0.818181818182,0.0,1.0,0.0,0.0,0.974358974359,0.0,0.0,0.685714285714,0.891891891892,0.0,0.0,0.0,1.0,0.0,0.137931034483,1.0,0.0,0.0,0.0,0.939393939394,0.0,0.0,0.206896551724,0.666666666667,0.914285714286,0.1875,0.0,0.0,0.0,0.0344827586207,1.0,1.0,0.911764705882,0.0,1.0,0.0,0.0,0.6875,0.95652173913,0.0,0.964285714286,0.944444444444,1.0,0.0,0.965517241379,0.619047619048,0.533333333333,0.0,0.0,0.472222222222,1.0,0.0,0.0,0.909090909091,0.0,0.542857142857,0.236842105263,0.0,1.0,0.0,0.565217391304,0.0,0.0,0.0,0.0,0.967741935484,0.0,0.0,0.888888888889,0.0,0.0,0.0,0.176470588235,0.0285714285714,0.55,0.8,0.65625,0.526315789474,0.030303030303,0.0,0.0,0.0,0.965517241379,0.0,0.0,1.0,0.0,0.0,0.0,0.972972972973,0.0,0.0,0.0,0.782608695652,0.931034482759,0.903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714285714,0.514285714286,0.875,0.0,0.0,0.0,0.961538461538,0.0,0.0,0.0,1.0,0.0,0.0,0.393939393939,0.0,0.6,0.966666666667,0.0,0.0,1.0,0.969696969697,0.966666666667,0.0,0.0,0.0,0.9375,0.0,0.892857142857,1.0,0.0,1.0,0.633333333333,0.857142857143,0.0,0.333333333333,0.0,0.0,0.0,0.96875,0.945945945946,0.935483870968,0.676470588235,0.380952380952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0294117647059,0.942857142857,0.0,0.942857142857,0.818181818182,0.0,0.0,0.333333333333,0.95652173913,0.969696969697,1.0,0.965517241379,0.0,0.875,0.966666666667,0.0,0.0,0.78125
TCGA-05-4382-01,0.0,0.0892857142857,0.0,1.0,0.280701754386,0.242424242424,0.0483870967742,0.0,0.678571428571,0.761904761905,0.783333333333,0.825396825397,0.852459016393,0.0,0.0161290322581,0.0,0.758064516129,0.833333333333,0.866666666667,0.238805970149,0.805555555556,0.805970149254,0.0344827586207,0.771929824561,0.736842105263,0.849056603774,0.0,0.722222222222,0.363636363636,0.793103448276,0.923076923077,0.75,0.353846153846,0.823529411765,1.0,0.146341463415,0.72131147541,0.771929824561,0.619047619048,0.921052631579,0.75,0.852941176471,0.0714285714286,0.809523809524,0.538461538462,0.65625,0.925925925926,0.0344827586207,0.133333333333,0.903846153846,0.666666666667,0.75,0.0,0.694915254237,0.339285714286,0.196428571429,0.440677966102,0.231884057971,0.846153846154,0.561403508772,0.369230769231,0.870967741935,0.0,0.0555555555556,0.333333333333,0.590909090909,0.551724137931,0.0208333333333,0.0,0.910714285714,0.285714285714,0.944444444444,0.661764705882,0.0819672131148,0.944444444444,0.807692307692,0.153846153846,0.0161290322581,0.0,0.0333333333333,0.222222222222,0.780487804878,0.592592592593,0.612903225806,0.173076923077,0.0461538461538,0.4,0.861111111111,0.358208955224,0.387096774194,0.854545454545,0.0769230769231,0.171875,0.016393442623,0.819672131148,0.0,0.923076923077,0.575757575758,0.323076923077,0.8125,0.854545454545,0.867924528302,0.0,0.224137931034,0.0793650793651,0.796610169492,0.823529411765,0.933333333333,0.870967741935,0.727272727273,0.80303030303,0.9375,0.0,0.36231884058,0.938775510204,0.0151515151515,0.287878787879,0.764705882353,0.862745098039,0.0,0.454545454545,0.0,0.84375,0.925925925926,0.698412698413,0.0,0.136363636364,0.590163934426,0.567567567568,0.0,0.677419354839,0.148936170213,0.9,0.0862068965517,0.126984126984,1.0,0.967741935484,0.428571428571,0.0789473684211,0.705882352941,0.104166666667,0.833333333333,0.0,0.140625,0.0625,0.0,0.370967741935,0.144927536232,0.8125,0.421052631579,0.333333333333,0.793650793651,0.705882352941,0.015873015873,0.942307692308,0.0153846153846,0.75,0.730158730159,0.0714285714286,0.867924528302,0.0,0.84375,0.106060606061,0.932203389831,0.7,0.0,0.338983050847,0.770491803279,0.27868852459,0.136363636364,0.40625,0.448275862069,0.673076923077,0.078125,0.80487804878,0.0983606557377,0.0,0.553846153846,0.776119402985,0.9375,0.0,0.911764705882,0.363636363636,0.222222222222,0.267857142857,0.0172413793103,0.0,0.892857142857,0.848484848485,0.793650793651,0.942307692308,0.0,0.126984126984,0.193548387097,0.469696969697,0.0,0.935483870968,0.7,0.030303030303,0.0,0.924528301887,0.0666666666667,0.1875,0.147540983607,0.775862068966,0.109090909091,0.0,0.283018867925,0.885714285714,0.716666666667,0.145161290323,0.0,0.615384615385,0.8,0.0149253731343,0.5,0.0,0.25,0.673076923077,0.0597014925373,0.720588235294,0.0,0.933333333333,0.205882352941,0.793650793651,0.732142857143,0.0701754385965,0.352941176471,0.903225806452,0.0,0.206896551724,0.283333333333,0.909090909091,0.109375,0.275362318841,0.176470588235,0.0,0.0,0.0,0.567164179104,0.657142857143,0.666666666667,0.851851851852,0.0952380952381,0.746031746032,0.771929824561,0.0,0.828125,0.823529411765,0.661290322581,0.0169491525424,0.675675675676,0.839285714286,0.769230769231,0.0,0.0,0.145454545455,0.783333333333,0.928571428571,0.866666666667,0.8,0.933333333333,0.761904761905,0.8,0.5,0.426229508197,0.709677419355,0.0,0.4,0.0350877192982,0.723076923077,0.851851851852,0.849056603774,0.2,0.741935483871,0.883333333333,0.8125,0.0740740740741,0.857142857143,0.736842105263,0.590163934426,0.553846153846,0.352941176471,0.115384615385,0.779661016949,0.486111111111,0.0,0.0967741935484,0.0181818181818,0.511627906977,0.754716981132,0.775510204082,0.116666666667,0.851851851852,0.153846153846,0.0,0.822580645161,0.0,0.0,0.0701754385965,0.882352941176,0.0,0.96875,0.733333333333,0.639344262295,0.180327868852,0.2,0.03125,0.0350877192982,0.0,0.828125,0.64406779661,0.0185185185185,0.754098360656,0.698113207547,0.779661016949,0.693548387097,0.848484848485,0.815384615385,0.131147540984,0.847826086957,0.106060606061,0.15,0.828125,0.941176470588,0.0,0.0,0.122807017544,0.0322580645161,0.153846153846,0.782608695652,0.0508474576271,0.0188679245283,0.28813559322,0.658536585366,0.0
