gene	avg_clus3	TCGA-05-4389-01	TCGA-35-3615-01	TCGA-44-2655-01	TCGA-44-6778-01	TCGA-44-A4SS-01	TCGA-49-4488-01	TCGA-49-AAR0-01	TCGA-49-AARE-01	TCGA-4B-A93V-01	TCGA-55-6987-01	TCGA-55-7913-01	TCGA-55-8085-01	TCGA-55-A492-01	TCGA-55-A4DF-01	TCGA-73-7498-01	TCGA-78-7159-01	TCGA-97-8179-01	TCGA-97-A4M3-01	TCGA-NJ-A4YQ-01	TCGA-NJ-A55R-01	TCGA-38-4631-01	TCGA-44-3917-01	TCGA-44-4112-01	TCGA-44-7660-01	TCGA-44-7669-01	TCGA-44-7671-01	TCGA-49-6742-01	TCGA-49-AAR2-01	TCGA-50-5939-01	TCGA-53-A4EZ-01	TCGA-55-6972-01	TCGA-55-8510-01	TCGA-55-A48Y-01	TCGA-62-A46O-01	TCGA-62-A46P-01	TCGA-62-A470-01	TCGA-64-5781-01	TCGA-69-8253-01	TCGA-75-6206-01	TCGA-75-6211-01	TCGA-78-7153-01	TCGA-80-5611-01	TCGA-05-4384-01	TCGA-05-4418-01	TCGA-35-5375-01	TCGA-44-6779-01	TCGA-44-8119-01	TCGA-44-A47F-01	TCGA-49-4506-01	TCGA-49-4507-01	TCGA-49-6743-01	TCGA-49-AAR9-01	TCGA-50-5051-01	TCGA-50-5072-01	TCGA-50-5936-01	TCGA-55-6970-01	TCGA-73-4659-01	TCGA-73-A9RS-01	TCGA-78-7154-01	TCGA-78-7166-01	TCGA-86-8672-01	TCGA-86-8674-01	TCGA-J2-8194-01	TCGA-MP-A4TE-01	TCGA-05-4395-01	TCGA-53-7624-01	TCGA-55-8620-01	TCGA-78-7156-01	TCGA-78-7158-01	TCGA-78-7167-01
CHD1L	0.0024072769380314037	0.002684789609131135	0.002282315816999592	0.0013626004231640757	0.002109302816566017	0.0013572051994578244	0.0019879775898088386	0.001776331841041638	0.005846062772955241	0.0022567811818561038	0.0016767335050343981	0.0026867474125457373	0.0017817204395709915	0.0026699373111236787	0.003576489844879689	0.0022694272581960887	0.002124055839542884	0.003145319534877617	0.0019964482780641226	0.004013144836008404	0.002492970608276402	0.004342071561039313	0.0018146820828350177	0.0018001254581752535	0.003136497094592001	0.004054986096621312	0.003345007449334518	0.001540834145854582	0.002433738928437818	0.002714498445742587	0.0028850045806892797	0.0013623862943910846	0.0017928900752614586	0.0013431810522263378	0.004053402772159884	0.002250269242339247	0.0013543623078154856	0.004280228481930567	0.0013433486238142991	0.0013433848147940618	0.0013523108523676767	0.0013532392328607574	0.0013473084479679721	0.002261850865846381	0.0026872443738940426	0.002259822705132584	0.0017823510703747667	0.0022248991381004987	0.0013536997748050355	0.0018115277036831149	0.0013576271614710545	0.003145915447834284	0.0036144910025243952	0.0018168347318274925	0.002248006717416622	0.001360584239508219	0.0013536997748050355	0.0018035464217973304	0.004222998977446697	0.002239434534961198	0.003593114584045232	0.002965513553787505	0.0018070904895091386	0.0013536997748050355	0.0013536997748050355	0.002877579549361275	0.004957583283183135	0.0037619360464961663	0.002729972051901648	0.002862008109752591	0.0013625336427717596
PTCH1	0.002407265868240274	0.002677129387683327	0.0022202381158803342	0.0013327432240215398	0.002199939512654924	0.0013338076907401613	0.0018611761814755423	0.0017849846875689012	0.005978363133145083	0.0022238878222854844	0.0017530508535576596	0.002675009109031292	0.0019737409199242213	0.002871781795790543	0.0035683777460708455	0.0022215040174892705	0.0021970386645621537	0.0031145102706147103	0.001858097417428764	0.004212733376804054	0.0025733440437005076	0.004349570001797456	0.0017783088130737946	0.001780520635645038	0.003117527917646877	0.00407932114045967	0.003206261297760755	0.001426500575911324	0.0023170522789623857	0.002670461696210714	0.002763198719554781	0.0013348939085608142	0.0017815287872500086	0.001336164957843633	0.0039968500380756795	0.002227569589104161	0.0013351479821044664	0.004360142341139989	0.0013385554215389374	0.0013402511649454794	0.0013342313783519211	0.0013365606779719673	0.0013366674083264256	0.0022246943490009893	0.0028668465752260323	0.0022229182141793027	0.0019730028175290503	0.0022326065538975388	0.0013344646091190404	0.0017799613390383513	0.0013328051402696952	0.003122565740432529	0.0035599666134084533	0.0017673919174707926	0.0022252531981271405	0.0013340084621880713	0.0013344646091190404	0.001767619606586284	0.004293582839749332	0.002233797747137613	0.0035653624193737517	0.0030087635441606512	0.0017797106251298453	0.0013344646091190404	0.0013344646091190404	0.002763246744733911	0.00508000478618638	0.003875915372273643	0.002666774747849505	0.0029806946263886453	0.0013345136573398554
BPTF	0.002407209075183144	0.002682224063168843	0.002262761577583813	0.0013746194817188064	0.0021181464885790396	0.0013489283797212025	0.002010895222129741	0.0017734791105167836	0.0058330806220369905	0.002244912112051298	0.0016826730139151928	0.0026842519132395538	0.001783057620939884	0.002674484248093985	0.0035681974070674227	0.0022533376102450795	0.0021285109855490162	0.0031359201805106554	0.002013841757822559	0.004019424458073899	0.0025049322562064064	0.004335901822042909	0.001805388109591507	0.0017908361114620378	0.0031277835965090703	0.004101442667894634	0.003381686821674277	0.0015638937160509815	0.00245793895500042	0.0027016574196499174	0.002905659749233897	0.001357853037261401	0.0017881578400054585	0.0013373752713480953	0.004034696108589239	0.0022456386163954463	0.001345462691315466	0.0042925775214826606	0.0013387466179027151	0.001342269950787274	0.0013448249387934062	0.0013450674955664665	0.0013414121246881456	0.0022526537163506423	0.002688386502026204	0.002246036048011572	0.0017840807204079132	0.00222322037257519	0.001345730866593441	0.0018054674413314255	0.0013478508062261373	0.0031596045745618485	0.003593241210335761	0.001801410283503772	0.00223847224765569	0.001349147248682344	0.001345730866593441	0.0018442239532811386	0.0042535715273278795	0.0022354140881567838	0.0035811221309054475	0.0029725723779604287	0.0017966810307194574	0.001345730866593441	0.001345730866593441	0.0028959935656028817	0.004945081100487281	0.003774239016464497	0.002728987216476855	0.002869538136055914	0.0013507667889236892
TOM1	0.002407121262456735	0.002680495444621936	0.002266764872734891	0.0013487032434676331	0.002105752764863469	0.001350890485236427	0.00201483134913028	0.0017861235184966102	0.005799710692540781	0.0022586423732583053	0.0016636298372295086	0.002689952321228372	0.0017755015844514203	0.0026715878744219216	0.003576363629945547	0.002262373612221061	0.002118400635840837	0.003141743708855641	0.0020297305395177868	0.003998263575261813	0.002511411418062893	0.004325929663422814	0.0018014267843949464	0.0017940437674051019	0.0031328795816609823	0.0041078270253325656	0.0033810214357085353	0.0015752639270138569	0.002467832481024149	0.002709972532469639	0.0029222947747300637	0.0013491356364845376	0.0017915554641365528	0.0013388242491403064	0.004027668834000339	0.00225190857808463	0.0013601844150425814	0.004296834827997882	0.0013430723905269466	0.0013400218599495565	0.001349191414884604	0.001350391127668674	0.0013446984490074507	0.0022460525915927237	0.002668328313788017	0.002245753683812613	0.001785958539350168	0.002229101407328553	0.0013602018378738511	0.0017977918144617422	0.0013604556353388993	0.0031331306080057218	0.0035972794674320437	0.001794364248019945	0.002252651969573373	0.0013517056713759409	0.0013602018378738511	0.0018604868106243304	0.004253996942293525	0.002234354039739982	0.003588991515863654	0.0029600064161539345	0.0017963489014049907	0.0013602018378738511	0.0013602018378738511	0.0029198794443780394	0.0049131331767385536	0.003739677101522876	0.0027138021056501327	0.002848492899908545	0.0013530850146439126
ANAPC7	0.002406995275911381	0.0026781923478640998	0.0022820283750284217	0.001363590895480785	0.0021093879232566173	0.0013572562567300832	0.0020064009472013	0.0017714177515769348	0.005845311064170764	0.002257012700818858	0.0016748256631934034	0.002680638763230023	0.0017810456537088798	0.002668071923303744	0.003569713940100345	0.002272488361271157	0.002127649000754782	0.003142134949481993	0.0020149669689950448	0.004000553710115251	0.002481773455719255	0.0043284821467317715	0.0018139145740575725	0.0017964314427977672	0.003135153489799379	0.004061664889860205	0.0033612596841758645	0.001555891160956877	0.0024489551341965307	0.0027119186457626736	0.002901540022644297	0.00136208615126054	0.0017922164397853773	0.0013389994835249473	0.004053876418455644	0.002247962103937732	0.0013542357538916332	0.004263032998193935	0.0013428151743046144	0.0013386811399010595	0.0013524790737442535	0.0013530366815726596	0.0013433197199405212	0.0022603707989653373	0.0026837397494880147	0.0022615934834762123	0.0017825720704533394	0.0022181382284195985	0.0013549736008885245	0.001811570088431147	0.0013587006099115672	0.0031411702879084445	0.0036170610986278142	0.001823846272923868	0.002244239111903575	0.001361259853825789	0.0013549736008885245	0.001810814950011652	0.004231506966639212	0.0022333577695604376	0.0035886760295815814	0.002955579198409896	0.0018084539257304509	0.0013549736008885245	0.0013549736008885245	0.002888143549622543	0.0049578740800793756	0.0037487520063499077	0.002723906382765451	0.0028565577881896074	0.0013594776274701266
ZNF292	0.0024069904267170323	0.0026876618874544502	0.002254769971018969	0.0013664975524593195	0.0021204410251528818	0.0013452896292083386	0.002010883597513263	0.0017704896227617652	0.005833031049582218	0.002239911686852304	0.0016737254272823838	0.0026879529456028148	0.0017782462294633544	0.002678395721923856	0.003570544745497055	0.002258359422125984	0.0021316468559450805	0.003138316347866405	0.0020038052408849322	0.004019036808538774	0.0025158718003331737	0.004359107331947218	0.0018009654840653142	0.0017858012305404512	0.00313227892984993	0.00409326482222817	0.0033662631693379464	0.0015672690127801051	0.0024591561215472407	0.0026952683898135827	0.0029068475921787827	0.0013645497735379074	0.0017959502504650488	0.0013340062464363895	0.004032753838315335	0.0022583740063526	0.0013422076024865535	0.004300877990413485	0.0013365755663728516	0.0013390421036365975	0.001342467684206981	0.001342238923747788	0.0013408646182656815	0.002257666372386165	0.002691026668591229	0.0022518810662859284	0.0017792149794385414	0.002230791673804675	0.0013430632727152035	0.0018118042624866253	0.0013462281059999565	0.003149054026617021	0.003596102425323169	0.0017944100302098906	0.0022366183920094307	0.0013462915027052536	0.0013430632727152035	0.0018533078001536714	0.004250276825565502	0.0022303873660383467	0.003584632319563525	0.0029904042775322805	0.0018038480612547574	0.0013430632727152035	0.0013430632727152035	0.0028861591430458244	0.004946717710111936	0.003773948616124569	0.002705644883953717	0.002872570304921268	0.0013470817092148836
ETV1	0.0024068744316751937	0.0026637172793767664	0.0022152533724352627	0.0013290249768238122	0.002113976959281876	0.0013299214138441716	0.0018532247020275941	0.001774268254559764	0.00609287287115612	0.0022180437307183112	0.0016713435176033155	0.0026635323993817266	0.0020998512870511158	0.002995346514915625	0.0035529728852567158	0.0022143360855479627	0.0021141673145129315	0.0031017282595621073	0.0018495100959604802	0.004324609620900149	0.0025577249297724226	0.00433682847647249	0.0017756237917954676	0.0017697083205241305	0.0031016253997782147	0.0039802739812795284	0.003198549509836859	0.0014229718312665487	0.0023076477264353922	0.002662629389069452	0.0027573554121739074	0.0013312682602764539	0.0017737158829411286	0.0013278878415809517	0.0039747724643853935	0.0022201669102760464	0.0013292217895376362	0.0043387575408775645	0.0013338689639689036	0.001331328892243035	0.001331633864354166	0.0013327178090373636	0.0013328371753797213	0.002218268386340685	0.0029861226951042037	0.002216433063121453	0.002099120492938608	0.0022230076710746663	0.0013302578802739029	0.0017762128611379137	0.001328508327629493	0.003115550118526353	0.0035476807747688477	0.0017586583642247528	0.0022208825893550188	0.0013309593898180947	0.0013302578802739029	0.0017612528115483984	0.0044166836661169405	0.002219415939281853	0.003550103855429569	0.0029940066196048032	0.0017746400750995844	0.0013302578802739029	0.0013302578802739029	0.0027528867324422127	0.0051957946396357394	0.0037815161546275408	0.0026613900893190053	0.002892308498353965	0.0013319571764896663
EIF4G3	0.002406462455257618	0.0026932288388559497	0.002290323545694404	0.0013765404912132108	0.0021035692215698874	0.0013631678393825216	0.0019291060793123558	0.0017747775945409644	0.0058798696264059785	0.0022665049622156747	0.0016678543858950265	0.002691538335821309	0.001780227694308616	0.0026683610056544857	0.003599657203338321	0.0022808545822277115	0.002124016387248296	0.0031520955025168213	0.0019365211345706628	0.00401703651477296	0.0024882705365967322	0.0043708961442384614	0.0018302932530971333	0.0018027544044523802	0.0031456097948862004	0.003981228241391093	0.0033015653611247944	0.001485759903085744	0.0023833122125921443	0.002732955065394682	0.0028310580847802705	0.001377573333866142	0.0017976545069550579	0.0013472027399516868	0.004069452015148425	0.0022728478251727987	0.0013576946801241699	0.00427689401928995	0.0013458364868227846	0.001347534332802467	0.0013563971191882696	0.0013573148751645893	0.0013529342305951368	0.002278921453715368	0.002693508414739817	0.0022724733325586656	0.0017817695585476945	0.0022309747995129512	0.0013585485987914466	0.00182889792249682	0.0013624168438462591	0.003164661323204285	0.003639500800516527	0.0018234840511178914	0.0022580272344951127	0.0013690318827754321	0.0013585485987914466	0.001738821660854358	0.0041833015340959545	0.002245702722320904	0.003607152025689519	0.002965534687223973	0.0018185140020609489	0.0013585485987914466	0.0013585485987914466	0.002817496536977864	0.004995698220275593	0.0037674063446780687	0.0027464445420190163	0.0028554511632869263	0.0013646963035912321
LRP8	0.002406397629546558	0.0026749300967548024	0.0022531577098689713	0.001348651969172195	0.0021077755845963337	0.0013436049473415548	0.0018887722148020012	0.0017775245272583023	0.00580210275687091	0.002237126322485218	0.0016685647838504734	0.002675448689345277	0.0017726177682500066	0.002662631064221759	0.003567653825766782	0.0022482104030685764	0.0021158148070242852	0.0031262292757549986	0.0018912312222076945	0.0039981521520646365	0.002753614346626323	0.004565454047088235	0.001794764386676191	0.0017899467808986328	0.0031230613669234963	0.003979396011121435	0.003237986172339191	0.0014477265143850251	0.0023395881867354852	0.002688735214145023	0.0027866146293866823	0.0013482400797887224	0.0017850884127895358	0.0013365187148695198	0.004019368112981833	0.0022361195343914304	0.0013423789831789247	0.00453153301102251	0.0013393704008382054	0.0013384238725477606	0.0013418542638398633	0.0013419613538364795	0.0013391361668641133	0.00224108300165912	0.0026751384226880322	0.0022399484310293197	0.0017733027210458231	0.002225426335293586	0.0013423960372257856	0.0017946668179860798	0.00134421570255544	0.003127286508746451	0.0035839666219502765	0.0017915793371426855	0.002233199251505441	0.0013456290750491668	0.0013423960372257856	0.0019736258678673107	0.0041153960683417146	0.002229502858822875	0.0035785665030207796	0.003210141427316621	0.0017919647440789613	0.0013423960372257856	0.0013423960372257856	0.00278561847077208	0.0049102288876122615	0.003998295727706588	0.002693998215662814	0.0031032663754779204	0.0013451218620452179
ARFGEF2	0.0024063625167757134	0.0026854204168095487	0.00225944756026924	0.0013510900880231937	0.0020952841554296867	0.0013478106487206385	0.0018834580437094386	0.0017664173067992218	0.005807169392550334	0.002249681030470933	0.0016551773554573735	0.0026842935838318274	0.001769201597603644	0.0026557048536047204	0.003560835291311268	0.0022562069127097773	0.0021167528124783038	0.003130419076698259	0.0018870873388829989	0.00398712010241713	0.0027228832072896656	0.00455341292561494	0.0018068346209566997	0.0017845376492787355	0.003131640525549812	0.0039465791300474975	0.003254161372960437	0.0014459481132652165	0.002345320294946597	0.002707547699358951	0.0027987106558044067	0.0013534825707979248	0.0017864010393318496	0.001333374859661535	0.004027334335391992	0.002242142057977293	0.0013466416803487376	0.004504781739429567	0.0013437232859068288	0.0013392153592517275	0.0013461000301175734	0.0013562275775370718	0.0013410327271756587	0.002248120811953564	0.0026678134044433683	0.0022455491864028353	0.0017711163839486035	0.0022157924274452834	0.0013520213028582126	0.001806150179755332	0.0013490448840897606	0.0031315038633469407	0.0036017617313752986	0.001805651154753294	0.002241780309513779	0.0013544301587187337	0.0013520213028582126	0.0019475622592201374	0.004115049133004845	0.002236241836567015	0.003575373538708185	0.0031844562044713227	0.0018010959722250782	0.0013520213028582126	0.0013520213028582126	0.0027741244620994	0.004914929276639554	0.003959354265272607	0.002702483225510561	0.0030672856090370594	0.0013540096585862927
DCLRE1C	0.0024062333895707956	0.0026820057137801018	0.002277464623838009	0.0013636519863463974	0.002101582846043575	0.0013558191567132106	0.0019986338719470077	0.0017734983603033948	0.0058414984482801175	0.002255823482537609	0.0016677883864687256	0.0026834287265268767	0.001784358584599664	0.0026717693979935397	0.003570927761920775	0.0022663996884654644	0.002123453337446749	0.003140981393030797	0.0020125464108235484	0.0040079265838941225	0.0024846513228479012	0.004329712677312726	0.0018150077056203926	0.0017954057388239234	0.0031315646934707217	0.004058546497523772	0.0033615079472284863	0.0015537668940007756	0.0024480233383188696	0.0027146955421807712	0.002898684484904716	0.0013635564354387525	0.0017907380216023899	0.001339330008895603	0.004042787306929442	0.002251262139909334	0.0013543755429216732	0.004268587098284157	0.0013411243979429205	0.001339973768950783	0.0013504530863167187	0.001352363893345814	0.0013435708427810644	0.0022629971696816148	0.002685190926513121	0.00225581118438497	0.0017854615547213308	0.0022208793857663553	0.0013530523535421586	0.001812345518600364	0.0013617034381732266	0.0031457086832707678	0.003608612992016911	0.0018109289631003237	0.002245309694800227	0.0013568517541829165	0.0013530523535421586	0.0018193856998378621	0.004242854334714326	0.002234906724872696	0.0035884967963791484	0.00295598143708066	0.0018035180288646301	0.0013530523535421586	0.0013530523535421586	0.002888006452004358	0.0049556242748193145	0.003745801028640615	0.0027256019074211693	0.0028464514309936907	0.001356450328435078
STAG2	0.00240620827435063	0.00267984346405794	0.0022665887348761364	0.0013673542273624408	0.0021134595048795976	0.001348771407834417	0.0020138134528609893	0.0017723068251778965	0.005837215718645593	0.002244731397903646	0.0016792098833921345	0.002681341773739549	0.0017835317669253855	0.0026729382136166193	0.0035660847053563204	0.002256420459107271	0.0021252734990326303	0.0031339503970844963	0.002017861679159317	0.004015560944864958	0.002504639798935595	0.00433383452895294	0.0018054867189214176	0.001792568350296643	0.0031257762742852627	0.004092002199504672	0.0033726553649144945	0.0015616054044516455	0.0024546796385160764	0.0027009629989845677	0.0029028022642758416	0.0013570362701063989	0.0017868883121300078	0.0013361436494719475	0.0040376827757452145	0.0022434216585173533	0.0013454901455809852	0.004289306315105625	0.0013382536980977007	0.00134111759772064	0.0013447456900512631	0.0013451849001183333	0.0013408154193533	0.0022516879956429574	0.0026904122339819173	0.0022461659220347455	0.0017845531975688078	0.0022207815457130713	0.0013459829271520204	0.001804751940604824	0.0013480591380329902	0.003149187656526897	0.0035924401792905717	0.0018085633062467983	0.0022378156905112838	0.0013496771271564855	0.0013459829271520204	0.0018430322303196558	0.004248991723338588	0.0022334229582710073	0.003581709403389833	0.0029722028514497767	0.001796371185449064	0.0013459829271520204	0.0013459829271520204	0.002896715858839999	0.004949261549998958	0.0037737074506483353	0.0027206365026297484	0.0028709869009560427	0.001350154917418381
FMR1	0.0024061337885771983	0.002683183101940609	0.002259095052684225	0.0013532598622635413	0.002119114339018712	0.0013467080006298801	0.001917946464954084	0.0017748699117399402	0.005949145669766199	0.0022427818444854283	0.0016805361180439909	0.002680901853985457	0.0019079323308387602	0.002798953849152513	0.003568486678995159	0.002252877539688266	0.002128449960723	0.0031316227493050305	0.001921396817237	0.004141366020084329	0.0025126704262803585	0.004334288833451055	0.0018005472224605296	0.001791858008258409	0.003126447356175163	0.004009187608326651	0.0032685486609541512	0.0014707534676746113	0.0023636200381762238	0.002696212189319056	0.0028131754047866697	0.0013522978150981662	0.001787580139421557	0.0013369901621514179	0.004030517758149573	0.0022415404398625728	0.0013451839747215886	0.00429886861972649	0.0013392429380044227	0.0013430575031108082	0.0013442338556402447	0.0013455545564442911	0.0013413599986548165	0.0022469378425012962	0.00281395325066559	0.00224360956790247	0.0019087493651437039	0.0022231642289126767	0.0013456739697123269	0.001800171217368841	0.0013473082028314664	0.0031370055166812373	0.003590344238745228	0.0018005098233272539	0.002237938509750128	0.0013483668665883973	0.0013456739697123269	0.0017582711976930124	0.004279060114860484	0.0022362865860082624	0.0035808479169192257	0.002974388095933853	0.0017952474816199059	0.0013456739697123269	0.0013456739697123269	0.0028064456572804253	0.005060457673562069	0.003776893306546236	0.002703192463458335	0.0028765848989556106	0.0013485701559139546
CHD9	0.002405821521409264	0.002678167180994101	0.0022598407755727297	0.001356362813661264	0.002111006774278866	0.001346823237177902	0.0020275190608502114	0.0017732730178790532	0.0058235929274599	0.0022418883408497387	0.0016747342478277765	0.002678661045593905	0.0017831018538957948	0.002672949298871529	0.0035673018013870025	0.002251809984311841	0.0021210594649686432	0.0031300458454921014	0.002031451281092139	0.004012703839993523	0.002501502724547113	0.00432728793088083	0.0018024613359879556	0.0017903676173602107	0.0031236880016275977	0.00411284956390166	0.0033832832921651	0.0015842190287202738	0.002476435581376065	0.002697440112960693	0.0029250281691861136	0.0013544843268839064	0.0017858811329281887	0.0013359374215744038	0.004025640153061637	0.0022422214985100167	0.0013439598139532074	0.004285269507073297	0.001337331666034535	0.0013401785506857015	0.0013434258957896186	0.0013437535646383715	0.0013405836187096204	0.002248420876049382	0.0026874576524895874	0.002243073350082074	0.00178405850347555	0.002221575408424813	0.0013443806454550517	0.0018017489696808735	0.001346645749724459	0.003138153393224949	0.0035887234017898508	0.0017963985271875415	0.002236447540067586	0.0013478928670802002	0.0013443806454550517	0.0018625984425564629	0.0042708077623657935	0.0022317809137471717	0.003579093235917856	0.0029650517244038705	0.0017942732386434746	0.0013443806454550517	0.0013443806454550517	0.002918797060843297	0.0049359763535581315	0.0037646812985792696	0.0027093604084454555	0.002863082820997616	0.0013483611167788546
PCM1	0.0024057775815796542	0.00268349637786488	0.0022655268738714807	0.0013595127408068688	0.0021145149254287346	0.0013493268963810955	0.0020077136510504006	0.0017732686880838453	0.005840093030146637	0.0022464010741735413	0.0016776830177592382	0.002682126205716076	0.0017856386700111086	0.002675703611754241	0.003568194680465361	0.002257797659350491	0.0021266673239097194	0.0031354154187049612	0.002012211086722771	0.00401685821746706	0.0025057530786705023	0.0043376894468024575	0.0018045490530531254	0.001792563779488778	0.0031285610293199525	0.00408008962006319	0.0033557391148765396	0.0015529707661758154	0.0024472285613690997	0.002701135125899003	0.002895681042769393	0.0013560439422005289	0.0017889277298460571	0.001337255424062076	0.0040427574664065975	0.0022446353692217127	0.0013476927111481065	0.004291206175772435	0.0013396629804293607	0.0013425453624712669	0.0013462105304742865	0.0013472964614268089	0.0013415832289230586	0.0022519318150853646	0.0026915488064859373	0.0022482114798112744	0.001786465297151109	0.0022219982640432167	0.0013478095951272658	0.0018042261595163371	0.0013503850726098634	0.003143349931691382	0.003596595849481785	0.0018120740862142487	0.0022398839342230017	0.0013510529478903384	0.0013478095951272658	0.0018343747576839687	0.004240065297694019	0.002235785285649996	0.003583979184435954	0.002972917516690843	0.0017985525939017406	0.0013478095951272658	0.0013478095951272658	0.002886539713201354	0.004951969765053454	0.003770868326145104	0.002712338345792057	0.002870906928568947	0.0013512428205067367
TLN2	0.0024056914082034465	0.00273361935814762	0.002222075155513821	0.0013919090723148405	0.0022046067859789213	0.0013361233370176831	0.0019030043847710824	0.0017902243257088778	0.005810788349751035	0.0022281880562249074	0.0017013623412830885	0.002734050685025381	0.0017607002729130691	0.002711781925118777	0.003593736700271248	0.0022816100829911377	0.002204209759994675	0.00317506345577596	0.0018512741764904886	0.0040647844181347596	0.002543293938807246	0.004378646358461032	0.0017821067293167887	0.0017843866658600453	0.003186383418752611	0.00409201874114113	0.003276357101833122	0.0014815821744113618	0.002376718645187921	0.002678807105051367	0.002819704928218918	0.0013932175036518689	0.0018462031984591727	0.0013404517446806493	0.004049146497191175	0.002294705769770674	0.001336396727156539	0.0043373391890860775	0.0013366597602312016	0.0013378863279335372	0.0013365242499846163	0.00133739254833308	0.0013526921188272449	0.002284242037099179	0.002707786331343179	0.0022847370831625127	0.0017605858072147357	0.002296373122220021	0.0013367252691272365	0.0018394713670899989	0.0013421586794772305	0.003193438457008481	0.003635956513835211	0.0017580965493709836	0.002241415891480656	0.0013375946339313671	0.0013367252691272365	0.0017371906453623734	0.004156771737864248	0.002232340474060746	0.0036325842642180046	0.003022943180713513	0.0018400584836844567	0.0013367252691272365	0.0013367252691272365	0.002766676707422855	0.004920497397922131	0.003770495756976021	0.0026756543911931213	0.002877243596794754	0.001339450302511742
TAF15	0.0024056775389212407	0.002689947530248707	0.002310160749962297	0.0013799896442885204	0.002107684322573461	0.001389658002711177	0.0019104724436644074	0.0017724914405404192	0.005859949142502602	0.0022923880282768503	0.0016765046005502286	0.002690120499846803	0.0017871625409268774	0.002669156506495776	0.0035810400148392593	0.0022967945937341	0.002130021011144728	0.003154677433028012	0.0019198434285055235	0.004004516849215203	0.002469808955499289	0.004347080749510011	0.0018279507608081086	0.0018224403694854239	0.0031458028368358715	0.0039665322018044066	0.0032898022385413443	0.0014697014026056811	0.0023694370883728297	0.0027303587662501068	0.0028169306595493115	0.0013743977733058881	0.0017968115556977703	0.0013499974517259235	0.004086584516752382	0.002286907053801445	0.001364924702218352	0.0042821630809040095	0.00134459399424709	0.0013410075492707849	0.0013577822694373707	0.0013635410758980535	0.001348191329778882	0.0022819014679910737	0.0027013189575147557	0.002271585471143379	0.0017828696843476433	0.0022228663135413647	0.0013594360286487402	0.001825164877593539	0.0013643673710639096	0.003163108779444711	0.003633210739647648	0.0018214790513501413	0.002253337300163758	0.0013675115171429431	0.0013594360286487402	0.0017099546516170234	0.004157725595215858	0.002239492632917254	0.0036159999779133093	0.0029545929439234488	0.0018159735507563013	0.0013594360286487402	0.0013594360286487402	0.0028166500324371003	0.005000287024908953	0.0037648021780402174	0.0027800906372952025	0.002870190986242887	0.0013698747023241547
PAK5	0.002405546077249104	0.002689570421269773	0.002234328988185828	0.0013438103079987324	0.002129768131628013	0.0013384665906830606	0.0018718178355289442	0.0017802798485047242	0.0057909406245138005	0.002235289324043244	0.0016755443659212115	0.002686916267151761	0.0017687792284877058	0.0026715860296945572	0.0035722650880784658	0.00224171214809215	0.00213238498971787	0.003129405235665559	0.001867733080116516	0.0040310731215984046	0.002752478314431666	0.004541558894586344	0.0017865534661363433	0.0017847863977239074	0.0031319495976457113	0.004015899338260887	0.0032431583995315887	0.0014372608955836226	0.0023289521671008965	0.0026853282631487817	0.002779242458438732	0.0013461473206160886	0.0017928565001509148	0.001338212446373166	0.004013689443339022	0.002245387004164148	0.0013418920898026704	0.004543363082742574	0.0013420421046779105	0.0013432036058701898	0.001338969163046519	0.0013407036296266587	0.0013434097101386367	0.0022378913247723827	0.002673190414442594	0.0022378656770385133	0.0017720779947550227	0.002236495128628036	0.0013427916486056669	0.0017933590835640238	0.0013416900250617686	0.003148050645851125	0.0035981778562099134	0.0017754941314859593	0.002239405556546581	0.0013409908083448655	0.0013427916486056669	0.0019573840455543077	0.004125863520646066	0.0022376552847331557	0.0035765777689890127	0.003185841357383473	0.0017932282257839066	0.0013427916486056669	0.0013427916486056669	0.002765419126247754	0.004898814996127711	0.003972668053521344	0.002682856413986284	0.0030749133986680893	0.0013424320546554615
NEIL3	0.0024055072915968195	0.0027002671265563163	0.0023070911683421963	0.0013793439503113553	0.002111497786548045	0.0013749956491608307	0.0019268196463683226	0.0017879113211913546	0.0058457335530110325	0.0022728061351792546	0.001684061578187492	0.002678317170000358	0.0017914596059635593	0.0026748175632726355	0.0035834637946818453	0.0022905637293195768	0.0021141633197249783	0.0031582769833747673	0.0019414474919503565	0.004019380932570708	0.002491811697991461	0.0043369928082462395	0.0018308113828550113	0.0017984544268055773	0.0031471635734747834	0.00396813831949956	0.0032815370768099266	0.001480738530893932	0.002370833398224485	0.00272844333416915	0.002823071299684429	0.0013777183527149558	0.001806660463276168	0.0013375150606438294	0.004063169232855267	0.0022437688464734163	0.0013708604811660378	0.004269690954139276	0.0013586997073897177	0.0013649811923363358	0.0013695547355913646	0.0013692441409978895	0.0013425262827792747	0.002275208623282329	0.0027054704761237864	0.002276236662692831	0.0017930093693815923	0.0022138268192744386	0.0013709271334733635	0.0018258820401688195	0.0013792532384871992	0.003152618081348164	0.003629686891199671	0.0018359587458624512	0.002241582797888436	0.0013781969704174425	0.0013709271334733635	0.0017175078709950535	0.004128773097732748	0.002259106017528894	0.0036047862677937494	0.0029690388849214315	0.0018226608631520926	0.0013709271334733635	0.0013709271334733635	0.0028174890669524838	0.004961043823940688	0.0037634754599701	0.0027398283925079104	0.002860980936568451	0.00137537667496008
